wikidata,studentCount,studentYear,establishedYear,officialWebsite
Q3551623,,,2008,
Q140907590,,,2000,https://stitmuba.ac.id
Q50040282,,,1948,
Q106548222,,,2019,https://www.ufnt.edu.br
Q29642358,,,,
Q30263632,,,2006,
Q6365773,,,1886,
Q61932825,,,2010,https://softwarica.edu.np/
Q5072158,,,1958,
Q30294745,,,,
Q30293770,,,,
Q4308101,5700,,1950,https://mauniver.ru/
Q4304300,,,2000,
Q97041711,,,2019,https://www.ssmeridionale.it/
Q30263773,,,2001,https://www.imed.edu.br/
Q1051840,1724,,1926,https://www.sarahlawrence.edu/
Q1333933,,,1991,https://www.utdt.edu/
Q14979437,,,1992,
Q30289034,,,,
Q43895592,,,1975,
Q105475483,,,2012,
Q4361026,,,2005,
Q5242645,377,,1940,
Q30293909,,,,
Q109911142,,,2018,https://poltekesos.ac.id
Q10888084,2556,,1966,https://www.hust.edu.tw/
Q30257546,,,,
Q55619051,28500,,2019,https://www.tudublin.ie
Q7571407,,,1885,https://www.sckans.edu/
Q30263958,,,1979,
Q7413443,12206,,1926,https://www.valleycollege.edu
Q6452166,,,1939,
Q5575668,335,,1900,
Q30294807,,,1986,https://www.widyakartika.ac.id
Q24590363,,,2008,https://sgbit.edu.in/
Q1637997,7131,,1959,
Q2992066,,,1948,https://bsufl.by/
Q309988,23321,,2009,https://www.kit.edu/
Q30294499,,,,
Q1364344,,,1843,https://www.archchicago.org/
Q117405733,,,2020,https://www.unic.co.ao
Q11647424,,,1962,
Q109913724,,,2005,https://www.stisalittihad.ac.com
Q3551469,,,1886,
Q7569355,2505,,1960,
Q17081221,,,2004,
Q11503114,,,2006,
Q25208128,,,1924,
Q1259168,11448,,2002,https://www.fh-swf.de/
Q140588963,,,2007,
Q37548,33197,,1898,https://www.northeastern.edu/
Q5251386,,,1946,https://www.dinfos.dma.mil/
Q30283885,,,,https://acaweb.org
Q6973689,,,2007,
Q10887647,,,1978,https://www.bsnc.cn/
Q138859802,,,2017,https://www.nce.ac.mw
Q14323224,,,1990,https://www.stieken.ac.id
Q766034,,,1987,https://isunet.edu
Q4418232,,,1933,https://sgugit.ru/
Q10302834,,,,
Q3445256,134345,,1932,
Q3232206,111833,,1953,https://www.utn.edu.ar/
Q11647443,,,1893,
Q16511227,,,2013,
Q132803403,,,2017,https://bschool.dpu.edu.in
Q11148503,,,1978,
Q100872718,,,2011,https://www.fuwukari.edu.ng/
Q11672479,,,1912,
Q92177156,,,2010,
Q8055824,,,2003,https://www.yorkvilleu.ca/
Q5189182,,,1963,
Q915400,,,2006,https://jabu.edu.ng/
Q8039077,,,1965,
Q7081869,,,1951,
Q6069457,,,2012,
Q5091892,6500,,1996,https://www.chsu.ru/
Q7443422,,,1949,
Q109912180,,,2009,https://akfarmitseda.ac.id
Q4683283,,,1967,
Q5513480,,,2002,https://www.gift.edu.pk/
Q31190877,,,1937,
Q20411399,,,2014,https://www.buc.edu.eg/
Q30266501,,,,
Q30293641,,,,
Q5560127,,,2006,
Q30294241,,,,
Q2878598,,,1964,
Q3152403,,,1969,https://inrs.ca/
Q7923697,,,2001,https://www.upvetuniv.edu.in
Q5069580,,,1889,
Q109913498,,,1997,
Q3011938,,,1979,
Q20436551,,,,https://nubl.org/
Q16902333,,,2012,
Q1513916,128,,2005,
Q1129925,,,1888,https://www.uc.cl/
Q3439770,16000,,1932,https://asu-edu.ru/
Q30253761,,,1940,
Q15295883,,,2014,https://www.uniarts.se/
Q6924935,2253,,1972,
Q5952880,21656,,1950,https://english.tku.edu.tw/
Q467174,,,2011,
Q3449522,,,1998,https://gau.edu.bd/
Q43896531,,,1990,https://www.physioschule.ch/
Q28407671,,,2011,
Q30294059,,,,
Q1890179,,,1994,https://www.che.nl/en
Q1132346,34767,,1887,https://ncsu.edu
Q140351635,,,2015,https://pami.aust.edu.ng
Q4836273,,,1992,
Q24896276,,,2015,
Q16708719,,,1995,
Q30293774,,,,
Q74434752,,,,https://inudi.edu.pe
Q7487946,,,1958,https://ufhealth.org/
Q3954913,,,2004,https://www.hsmu.ac.kr/
Q43896495,,,,
Q687017,71351,,1974,https://www.fernuni-hagen.de/
Q74547106,,,1993,https://iigg.sociales.uba.ar
Q5514719,,,1964,
Q2982991,1733,,1846,https://grinnell.edu
Q109913093,,,2014,
Q30267021,,,1999,https://www.crh.org.au/
Q138460431,,,1997,https://ipv.org.ua
Q100956312,,,1976,https://www.esp-antsiranana.mg/
Q5638804,,,1964,
Q4854741,,,1958,https://www.unisba.ac.id
Q5059460,,,,https://carta.anthropogeny.org
Q5494632,,,1902,
Q5690669,,,1974,
Q1388301,13671,,1971,https://www.fh-aachen.de/
Q4874178,1898,,1962,
Q20452269,,,,
Q11674587,,,1973,
Q1365807,1464,,1976,
Q7692498,,,2007,
Q11525578,958,,1901,
Q56832,,,1959,https://kntu.net.ua
Q30293837,,,,
Q483680,,,1969,
Q3391625,,,1996,
Q703930,5834,,1954,https://w3.nknu.edu.tw/en/
Q309948,42954,,1962,https://www.ruhr-uni-bochum.de/de
Q33121139,,,,https://www.svial.ch/
Q127428937,,,2019,https://www.nexford.edu/about
Q1057890,,,1887,https://www.rmit.edu.au/
Q1661331,25611,,1853,https://www.myips.org/
Q1718685,53124,,1970,https://www.sakarya.edu.tr/
Q33121789,,,1899,
Q99973613,,,2020,https://www.uesd.edu.gh/
Q7308066,,,1984,
Q7074079,,,1991,https://www.oaklands.ac.uk/
Q139771612,,,1996,
Q14685856,13937,,1960,
Q6145842,6553,,1972,
Q3578414,,,1993,
Q109913642,,,2008,https://maitreyawira.ac.id
Q1525831,358,,1941,https://www.mdanderson.org/
Q12376457,,,1811,https://www.nooruse.ee/
Q1342013,11100,,1900,https://itmo.ru/
Q5330550,3504,,1925,
Q13140628,,,1992,https://www.delsu.edu.ng/
Q109913465,,,2007,
Q30294218,,,2008,https://univ-relizane.dz/
Q30293905,,,,
Q107478060,,,,
Q7686664,43000,,1965,https://www.tccd.edu
Q2563821,,,1972,https://www.dstu.ru/
Q1026905,7446,,2002,
Q140645558,,,1959,https://hmmcollege.ac.in
Q19730999,,,2008,https://www.poltekom.ac.id
Q85970155,,,,
Q3551326,,,1981,https://en.ufro.cl/
Q3551829,,,2005,https://upm.ac.ma/
Q7013368,,,1984,
Q338645,5000,,1980,https://www.unic.ac.cy
Q5999827,2413,,1924,
Q140871225,,,1991,https://seaborg.llnl.gov
Q6156663,,,1982,
Q872071,942,,2007,https://www.modul.ac.at/
Q4418179,,,1895,
Q109922478,,,2010,https://hestiwirasriwijaya.ac.id/
Q132478,16900,,1865,https://www.brookes.ac.uk/
Q3674409,,,1992,https://www.kafkas.edu.tr/
Q61984428,,,,
Q7432540,,,2002,https://www.aspete.gr
Q2212976,5152,,1912,https://www.smumn.edu/
Q257655,,,1905,
Q30252846,,,1994,
Q2882628,,,1916,
Q1471684,,,1984,
Q11283766,2293,,1917,
Q7877609,,,1993,
Q41568544,,,1984,https://www.olagrimsby.com/
Q520458,3453,,1936,https://www.nhh.no/
Q4117147,,,1838,https://www.slps.org/
Q11260172,,,1987,https://www.isu.ac.jp/
Q1347162,750,,1867,
Q5061956,,,2009,
Q16481176,,,,https://nau.edu.vn/
Q16982077,,,2013,
Q11426762,964,,1920,
Q7591515,12696,,1898,
Q30293897,,,,
Q3908255,,,1980,
Q156737,27468,,1665,https://www.uni-kiel.de/de/
Q17998207,,,2008,
Q30298761,,,1921,
Q19851895,,,,
Q136663808,,,,https://oa.fc.up.pt
Q140907452,,,,https://khcms.edu.krd
Q3695416,,,1864,
Q45841562,4800,,2017,
Q26257926,,,2015,
Q9366826,,,,
Q31352134,,,,
Q13405291,,,1982,https://www.pnj.ac.id
Q133810698,,,2023,https://www.fepo.edu.ng
Q137795908,,,2017,https://gnfsu.edu.in
Q30293948,,,,
Q30257718,,,,
Q7988100,,,1971,
Q4845603,370,,2000,https://www.ishikawa-nu.ac.jp/
Q30267743,,,,
Q6156847,,,,
Q932704,,,1951,
Q21015845,,,1992,
Q3551769,,,1998,https://www.unisannio.it
Q109912512,,,1975,https://www.stkippgrispg.ac.id
Q6893709,3654,,1970,
Q64212487,,,1982,
Q1481995,,,2004,https://www.unikore.it/index.php
Q9380801,,,2007,
Q30674031,,,2006,https://atmu.edu.az/az/web/index
Q30272135,,,2008,
Q4699645,,,1998,
Q3067794,,,1953,https://www.uptc.edu.co/sitio/portal/
Q5053274,,,1991,
Q59536721,,,2011,https://insigneo.org/
Q40000,,,1951,
Q4173330,60404,,2012,https://www.univ-lorraine.fr/
Q7972302,,,1989,
Q1434547,19449,,1909,https://www.lboro.ac.uk/
Q15913567,,,1940,
Q4802106,,,1995,
Q30263421,,,1979,
Q30293992,,,,
Q2391189,,,1997,
Q15178043,,,1970,
Q30293711,,,,
Q3695552,,,,
Q7416378,,,2005,
Q11286676,,,1978,
Q1622123,2200,,1991,
Q4500472,1014,,1883,
Q637099,,,1991,
Q124251974,,,2022,https://staiku.ac.id
Q109911931,,,2019,https://umsrappang.ac.id
Q30257737,,,1996,
Q14957052,,,2008,https://www.tmu.ac.in
Q136352105,,,2019,https://akademijazs.edu.rs
Q4891944,,,1940,
Q30293654,,,,
Q137409058,,,2015,https://www.buqaen.ac.ir/en
Q31133203,,,2001,https://www.stpmsantaursula.ac.id
Q1877909,33,,1948,
Q43895991,,,1980,
Q2669045,,,1995,
Q1193547,13927,,1834,https://tulane.edu
Q109912345,,,2016,
Q4222416,,,1948,https://www.cipuc.edu.cn/
Q5784190,,,1908,
Q122453,22616,,1829,https://www.uni-stuttgart.de
Q135095345,,,2000,https://bvricedegree.edu.in
Q30297329,,,1986,
Q5338168,,,2012,https://www.edinburghcollege.ac.uk
Q15818931,,,2013,
Q6595739,,,1995,
Q11888698,,,2004,
Q12102466,5000,,1998,
Q29127543,,,,https://www.uneve.edu.mx/
Q896116,446,,1992,https://hfg-karlsruhe.de/en/
Q17069477,,,1950,https://www.tgc.ac.in
Q15904557,,,2001,
Q4154234,,,1929,
Q220144,6295,,1916,https://soas.ac.uk
Q15907739,,,2006,https://www.nfu.edu.cn/
Q16997159,,,1889,
Q7896178,,,1970,https://www.uprp.edu/
Q109913629,,,,https://www.sttii-surabaya.ac.id
Q61930723,,,2014,
Q7970595,800,,1894,https://www.warren-wilson.edu/
Q136663707,,,2013,https://www.upmys.edu.mx
Q119857221,,,,https://yemenacademy.edu.ye
Q7336033,,,1947,
Q5132110,,,,
Q2596662,,,2002,
Q12513087,,,2006,
Q1105526,,,1930,https://www.codarts.nl/
Q671642,,,1964,https://unima.ecampus.ac.mw/
Q7515577,,,,
Q12513078,,,1993,
Q6484763,,,1985,
Q30260462,,,2000,
Q29426477,7322,,1967,https://fstu.uz/
Q25469604,,,2014,https://staindirundeng.ac.id
Q12619195,,,,
Q6879737,,,2000,
Q4796885,814,,1949,
Q109919547,,,2014,https://www.politeknikmeta.ac.id
Q12506038,,,1989,https://www.politanipyk.ac.id
Q4303364,,,1890,
Q132018251,,,,
Q5146702,,,2007,
Q6583834,,,1999,
Q624993,,,1906,
Q83371852,,,2012,https://www.southampton.ac.uk/my/
Q192539,,,1891,
Q3694529,1326266,,1974,https://www.aiou.edu.pk/
Q141195800,,,1961,https://www.dbscollegedehradun.ac.in
Q141194468,,,,
Q129343162,,,2023,
Q7915554,,,1987,
Q116235689,,,2013,https://lab2pt.vercel.app
Q109912800,,,2013,
Q7481592,,,1982,https://www.unib.ac.id
Q5917885,,,1970,https://slp.tecnm.mx/
Q6467012,1464,,1923,
Q133811756,,,,https://www.leartik.eus
Q1405689,,,,
Q109913450,,,2003,https://stipasruteng.ac.id
Q61933701,,,2003,
Q1380207,1603,,1971,
Q109912524,,,,https://staitaswirulafkar.ac.id/
Q5121865,,,1991,
Q5958774,,,1989,
Q4969568,,,1960,
Q1296153,15555,,2007,
Q25465074,,,2013,https://www.std-bali.ac.id
Q109913285,,,2020,
Q1262310,873,,2008,
Q6460745,854,,1831,https://www.lagrange.edu/
Q27514821,,,1956,
Q30263388,,,,
Q7241248,,,2004,https://www.president.ac.id
Q52856721,,,1986,
Q1711630,,,1989,
Q30259621,,,1958,
Q21062258,,,2012,https://www.zewailcity.edu.eg/
Q138860165,,,1998,https://copkolhapur.bharatividyapeeth.edu
Q141193958,,,,https://www.kktmkuantan.edu.my
Q10917204,,,2004,
Q127415550,,,,https://asnrukh.ac.ir
Q4903711,,,1969,
Q129343459,,,2024,
Q4974180,8370,,1957,
Q7895797,,,1905,https://crk.umn.edu/
Q7585820,,,1993,
Q129343191,,,,
Q7896171,,,1972,
Q7446579,,,2000,
Q519427,12931,,1864,https://www.du.edu
Q30294730,,,,
Q30266517,,,2008,
Q135067824,,,,
Q122809735,,,2021,https://ddosc.edu.ph/
Q56837,7200,,1942,https://www.mephi.ru/
Q6039770,392,,1997,https://divinemercy.edu/ips/
Q4881210,,,1955,
Q22931737,,,1969,
Q30263439,,,1984,
Q6958962,,,1923,
Q4243512,,,1920,
Q7681360,,,1989,
Q6079799,,,1024,
Q61931859,,,1988,
Q1380223,454,,1971,
Q97308882,,,2017,https://www.umkt.ac.id
Q56394129,,,2011,
Q5937434,7741,,1954,
Q115973023,,,2021,https://humanistische-hochschule-berlin.de/
Q5878327,,,1975,
Q494638,,,1947,
Q6156357,,,1992,
Q20432785,,,,
Q59536757,,,,
Q1622138,6723,,2009,
Q30257788,,,,
Q7894644,,,1962,
Q1681928,3975,,1819,https://www.norwich.edu/
Q18354916,,,2013,https://www.fubk.edu.ng/
Q4450874,8000,,1958,https://tstu.ru/
Q30257789,,,,
Q1194988,22023,,1970,https://www.univ-paris8.fr/
Q4258144,15000,,1992,https://www.lengu.ru
Q4696357,,,1995,https://www.aust.edu/
Q30263787,,,1993,
Q2060678,40850,,1966,
Q7813976,,,1926,
Q9380784,1500,,2001,
Q52849100,,,1961,
Q7568638,999,,1923,https://www.stcl.edu/
Q4130078,,,1966,https://mta.edu.vn
Q7057986,2758,,1984,
Q2748700,,,,
Q5966559,,,1946,
Q18484140,,,1986,
Q20459473,,,2007,
Q7185205,,,1992,
Q15239283,,,2008,
Q624571,8018,,1960,
Q55721694,,,2011,https://univ-constantine3.dz
Q87761370,,,,
Q3551582,,,2006,
Q138767204,1500,,1397,https://tsu.edu.af/
Q2101733,,,1918,https://www.polamk.fi/en
Q4713754,863,,1871,
Q337512,,,1922,https://www.academieoutremer.fr
Q109912377,,,2014,https://sttharvestsemarang.ac.id
Q1393301,7797,,1942,https://www.fdu.edu/
Q7448737,,,1878,
Q135739072,,,1991,https://www.abedainamdarcollege.org.in
Q111423326,,,,https://www.uniq.edu.pe/
Q11061741,,,1989,
Q3847505,,,1958,https://ufrn.br/
Q1848657,4187,,1894,https://utulsa.edu
Q61930994,,,2007,
Q462576,4685,,1950,
Q17213127,,,2017,https://kyoto.cseas.kyoto-u.ac.jp
Q30253741,,,1989,
Q30263592,,,1998,
Q39058599,,,2013,
Q112751952,,,2006,https://www.odc.edu.om
Q31669350,3500,,2016,https://unt.edu.mk/en/
Q141195412,,,1895,
Q6050252,,,1983,
Q18458054,,,1952,
Q30263382,,,1994,
Q30288355,,,,
Q1808326,,,1986,https://www.squ.edu.om/squ-ar
Q141194318,,,,https://kksik.mypolycc.edu.my
Q133811785,,,2007,https://www.gmc.edu.np
Q464752,630,,1764,
Q83585058,,,,
Q6936076,,,2013,
Q1262608,,,1974,
Q55593285,,,2018,
Q3945126,3764,,1846,
Q140907535,,,1983,https://iaijamiatkheir.ac.id
Q7039680,,,1909,
Q17989714,397,,1895,
Q5091543,2229,,1947,
Q11815236,,,2004,
Q10829173,,,,
Q97041311,,,2012,https://inumedh.edu.mx/
Q7417039,,,2019,
Q47462448,,,,https://singapore.digipen.edu
Q13018785,,,,
Q109920750,,,1964,https://www.akademimaritim.com
Q135398350,,,2018,https://labs.ujep.cz
Q136388681,,,2004,https://futureuniversity.com
Q15228724,,,1957,
Q7903390,,,2005,
Q30293827,,,,
Q5908809,,,1870,
Q267111,12068,,1870,https://www.niigata-u.ac.jp/
Q1138268,,,1971,
Q7419538,,,1890,https://www.sfis.k12.nm.us/
Q5839170,,,1978,
Q3577955,,,1975,
Q6765664,,,1929,
Q16885290,,,2000,
Q107657111,,,2020,https://www.hindiuniv.ac.in
Q10302696,,,,
Q11136363,,,2007,
Q11406233,,,1917,
Q7842988,,,1948,
Q30274500,,,,https://www.hevs.ch/fr/hautes-ecoles/haute-ecole-de-sante/
Q109919325,,,2016,
Q7059119,52873,,1964,https://www.nvcc.edu
Q123422578,,,,
Q6382148,14064,,1855,https://www.kean.edu/
Q7659454,,,1945,
Q1622078,6047,,1971,https://www.hochschule-bochum.de/
Q141194812,,,2018,https://cfpa.hcmiu.edu.vn
Q131901726,,,,https://www.institutmetropoli.cat/en/
Q624027,,,1947,https://www.seokyeong.ac.kr/
Q2578027,,,1949,https://www.shzuni.com
Q137796047,,,2013,https://www.gie.re.kr
Q30297317,,,1991,
Q7894302,,,1966,
Q30271837,,,2006,
Q5019888,,,1968,
Q10843451,,,1977,
Q5253522,,,1939,
Q7800875,16769,,1968,https://tcc.edu
Q30286198,,,1975,
Q3046113,,,1904,https://www.esiee.fr/
Q109911771,,,2003,
Q96757061,,,2020,https://www.gu.edu.eg
Q5440489,,,1969,
Q7060118,7092,,1928,
Q7260092,,,2001,https://pundrauniversity.ac.bd/
Q12963161,,,1928,
Q3230246,,,1958,
Q30260522,,,,
Q5312934,,,,
Q2462693,,,1974,
Q5055820,,,1911,
Q77076285,,,1964,https://www.gpi-online.eu/ueber-die-gpi/
Q29641816,,,2017,
Q6041504,,,2014,https://www.ustp-edu-st.com
Q61931575,,,2008,
Q797585,,,1996,https://www.bbau.ac.in/
Q7844318,8819,,1964,
Q12523482,,,1982,https://www.widyamataram.ac.id
Q30293887,,,,
Q7896225,1229,,1859,https://www.stmary.edu/
Q51882842,,,1992,
Q65252107,,,2019,https://www.wsu.ac.jp/
Q4409222,,,1961,https://www.aquinascollege.edu/
Q12506010,,,2001,
Q1934614,1854,,1966,https://www.insa-rennes.fr/
Q64143190,,,,
Q7569568,2967,,1892,https://southern.edu
Q9380785,,,1992,
Q7446489,,,1993,
Q11494237,,,1972,
Q21512516,,,1905,
Q5221347,2411,,1936,https://danville.edu/
Q25512478,,,,
Q134251151,,,,https://www.escolasaudegestao.pt
Q107477957,,,1991,https://ikcoedm.edu.ng/
Q7105617,,,1951,
Q10867917,,,2000,
Q3072182,,,1997,
Q3138071,,,1981,
Q19726445,,,2021,
Q2495685,6094,,1992,https://www.uide.edu.ec/
Q7057736,12471,,1996,
Q737095,,,1978,https://www.uca.ma
Q117481386,,,2014,https://vision.edu.mk/
Q273263,47521,,1870,https://www.rwth-aachen.de/
Q1815710,,,1911,https://www.dlsu.edu.ph/
Q11667596,,,2009,https://www.kagawa-nct.ac.jp/
Q6703130,,,2004,
Q5366900,1355,,1928,
Q2749583,,,1817,https://www.presiuniv.ac.in/
Q1347511,,,2007,
Q11087869,4124,,1963,
Q137796056,,,2018,https://polbangtan-bogor.ac.id
Q11654388,,,1923,
Q11362986,,,1966,
Q109913102,,,,https://sttiksm.ac.id
Q4304092,,,1971,
Q136663760,,,,
Q30281673,,,1965,
Q3113029,1517,,1895,
Q3635611,,,1963,
Q661056,27820,,1431,https://www.univ-poitiers.fr/
Q43895500,,,,https://www.southeasttech.edu/
Q135738525,,,,https://istsb.edu.ec
Q2890656,,,1977,https://ucpuebla.edu.mx/
Q924465,,,2006,https://www.mehmetakif.edu.tr/
Q10302678,,,1937,
Q98955788,,,2018,https://naub.edu.ng/
Q50804994,,,1986,https://www.univ45sby.ac.id
Q139771281,,,2017,https://www.somalistemsociety.org
Q136755817,,,,https://www.ecnz.ac.nz
Q957715,11483,,1915,
Q61931923,,,2010,
Q140908443,,,1980,https://stai-alazhary-cianjur.ac.id
Q1377090,12250,,1961,https://euc.ac.cy/
Q30258090,,,,
Q109913339,,,1992,
Q131428256,,,,https://cqc.uc.pt
Q5024150,469,,1932,
Q7060346,,,2026,
Q97179950,166,,2021,https://www.at-hyogo.jp
Q482659,,,1979,
Q5202300,,,1998,
Q107517896,,,,https://www.mcqst.de/
Q7401285,,,1970,
Q30294319,,,,
Q4890490,,,1976,
Q4940147,,,1958,
Q1582272,,,1991,https://www.kyoto-art.ac.jp/
Q25528138,,,,https://kstu.uz/
Q499510,28693,,1903,https://liverpool.ac.uk/
Q947985,,,1881,https://astro.unistra.fr/
Q466809,,,1899,https://asm.org
Q2121899,150,,2009,
Q56364986,,,2018,https://khim.edu.ua/
Q7008327,,,1961,
Q4671563,,,1971,
Q5270812,,,2013,https://www.dhwu.ac.in
Q3578282,,,1964,
Q109913048,,,2021,
Q6445630,,,1995,
Q1179603,22377,,1898,
Q140986474,,,,https://www.himis-sz.cn/
Q4087645,2000,,1994,
Q4881133,,,1952,
Q135675633,,,2021,
Q3166571,,,2011,https://www.lrgs.org.uk/
Q141195763,,,1977,https://www.clarainternational.edu.my
Q17008942,,,1998,
Q4834713,,,1992,
Q124525998,,,2017,
Q16413654,2700,,1992,
Q5072867,11895,,1994,
Q12506035,,,1982,https://www.polines.ac.id
Q30293790,,,,
Q109913083,,,2004,
Q7762875,266,,1997,
Q6156372,,,1986,
Q1785826,,,1971,https://www.rcpsych.ac.uk/
Q4059229,,,1995,
Q12513079,,,2012,https://www.stih-painan.ac.id
Q6448715,,,1975,https://www.tehuacan.tecnm.mx/
Q40018,,,1986,https://postech.ac.kr/
Q2002619,40000,,1970,https://www.ntu.ac.uk
Q12585152,,,1992,https://www.kwu.ac.kr/
Q6279161,,,1983,https://www.josai.ac.jp/tandai/
Q141195427,,,,https://www.acesm.edu.my
Q117447595,,,2001,
Q30294393,,,2015,
Q30294731,,,,
Q7571420,6906,,1946,
Q4402649,,,1951,
Q109919541,,,2003,
Q5061955,,,2009,
Q100523654,,,2014,
Q71520781,,,2010,https://www.staidapayakumbuh.ac.id
Q9008733,,,1905,
Q109919265,,,,https://www.sttcianjur.ac.id
Q140569986,,,2020,https://www.msud.edu.ly/
Q30262997,,,,
Q109911504,,,2016,
Q11815230,,,2005,
Q7814014,,,1949,
Q30263628,,,1997,https://www.vuka.hr/en
Q1665233,,,1976,
Q7432542,,,1955,
Q6402929,,,1969,
Q622906,4367,,1972,
Q138860142,,,2014,
Q138460470,,,2016,https://www.tari.go.tz
Q10963733,,,1927,
Q109919607,,,2006,
Q6372909,,,2009,
Q2254584,,,1848,
Q7570578,3013,,1967,
Q6040588,,,1960,
Q5061959,,,2009,
Q1756541,,,1989,https://www.vdu.lt
Q30257938,,,,
Q30288734,,,,
Q136351871,,,1996,https://ksci.re.kr
Q104633893,,,1987,https://pddikti.kemdikbud.go.id/data_pt/2C376BF3-0FA3-474F-A1BC-C3F060C57731
Q1189954,,,1783,https://www.mines-paristech.fr/
Q30262742,,,1979,
Q29055362,,,,
Q15954945,,,1958,https://www.ycit.edu.cn/
Q16902619,,,1957,
Q7116527,11237,,1990,
Q30254205,,,1973,
Q1955962,,,1965,https://www.vcc.ca/
Q30267325,,,1990,
Q2385041,15000,,1840,
Q115017666,,,2002,https://www.quebec-ocean.ulaval.ca/
Q99402454,,,,
Q3244528,,,1823,
Q16848333,,,2008,
Q4901179,,,1984,
Q29126591,,,,
Q4439013,,,1938,
Q109913694,,,2010,https://stikeswilliambooth.ac.id
Q5411163,511,,1855,https://www.eureka.edu/
Q6966612,22148,,2001,https://nsuk.edu.ng/
Q30257420,,,,
Q136663532,,,,
Q30293705,,,,
Q2514534,9809,,1958,https://eng.muls.edu.mn/
Q124634954,,,2016,https://www.espacioecp.com
Q1247544,24710,,1838,
Q6467825,278,,1982,
Q6496487,30000,,1979,https://www.ulatina.ac.cr
Q140876446,,,1963,https://www.sbmp.ac.in
Q30263594,,,1824,
Q104630788,,,1965,https://cwcu.ac.id
Q4671422,,,2004,
Q88781333,,,1964,
Q15144,16259,,1964,https://www.umb.edu/
Q4446468,,,1986,
Q109913243,,,2019,https://www.ibntegal.ac.id
Q7896400,,,2006,
Q16733564,,,1961,
Q1797624,,,1886,
Q7896000,32894,,1962,
Q16183320,,,1987,
Q116686439,,,1991,
Q131010034,,,2024,https://www.dmvri.in/
Q135398317,,,2018,https://www.amity.edu/bengaluru
Q156406,,,1976,
Q6268628,4182,,1969,
Q110029296,,,2017,
Q6904331,1024,,1929,https://www.msun.edu/
Q22080478,,,2015,https://www.kletech.ac.in
Q7053978,,,1964,
Q2496038,,,2002,
Q2495895,8000,,2005,https://en.up.edu.ps/
Q106808475,,,2022,https://www.fajartimur.ac.id
Q28450926,,,2015,
Q1020699,14265,,1978,https://www.scad.edu/
Q6437493,,,2008,https://www.kru.ac.in
Q7570566,3950,,1993,
Q1563992,11344,,1950,
Q97041475,,,2013,https://med.szu.edu.cn/
Q7636689,,,1990,
Q109911172,,,1985,https://www.stikosa-aws.ac.id/
Q30263790,,,,https://gcelabschool.com/
Q29052690,,,,
Q4947639,,,2012,
Q17109177,,,1999,
Q16098196,,,1999,
Q7986919,3638,,1891,https://wvstateu.edu/
Q4816580,,,1930,
Q18213503,,,1992,https://esca.ma/en/
Q56662104,,,2012,
Q109922418,,,,
Q348791,,,1920,https://nuos.edu.ua/
Q1377393,,,1992,
Q5061253,,,1914,
Q8802965,,,1978,
Q15956328,,,1941,https://www.huse.edu.cn/
Q18387794,,,2014,
Q5847262,,,1980,https://ekh.aja.ir/
Q17088549,,,2012,
Q12523314,,,1986,https://www.unsada.ac.id
Q109913224,,,2003,
Q119465731,,,2021,
Q1822570,,,2004,https://www.supbiotech.fr/
Q649895,,,1956,
Q135739300,,,2011,https://itaihe.ac.ir
Q7894373,,,1960,https://www2.ufjf.br/ufjf/
Q8070947,,,1948,
Q2565941,,,1876,https://www.rmc-cmr.ca/en
Q6214723,,,1965,https://www.jogeshchaudhuricollege.org/
Q49109,2051,,1860,https://www.bard.edu/
Q2495890,15892,,1908,https://www.unomaha.edu/
Q1538727,25687,,1337,https://www.univ-angers.fr/
Q11815250,,,2004,
Q30294134,,,,
Q6082334,,,1985,
Q112752058,,,2018,https://www.igap-ts.it
Q97358532,,,,
Q859262,,,1955,
Q30297326,,,1973,
Q17108252,,,2011,
Q506277,,,1917,
Q1475020,2880,,1826,
Q5577487,,,1979,
Q2120374,,,1982,
Q7105619,,,1965,
Q7894308,,,1997,https://www.upsjb.edu.pe/
Q29052463,,,,
Q3551705,,,1919,
Q109913649,,,2011,https://www.sttrii.ac.id
Q1167563,23063,,1913,https://ase.ro
Q4734793,1436,,1952,
Q141194427,,,2017,
Q6959012,,,2008,
Q6123196,,,1970,
Q52856178,,,2009,
Q6558556,,,1982,
Q109912828,,,2018,https://www.unism.ac.id
Q125842412,,,1968,https://levalentin.education
Q7569240,4137,,1939,https://southcentral.kctcs.edu/
Q133812271,,,1947,https://ncf.edu.ph
Q29426444,,,1983,
Q6966902,1352,,1970,
Q131428258,,,,https://www.uc.pt/uid/ceber
Q6921392,,,1899,
Q105349358,,,,https://www.cca.edu.ph/
Q1546906,,,1868,https://www.unive.it
Q97041890,,,1983,
Q1622149,488,,1989,
Q1093340,,,1982,https://www3.unimol.it/
Q141194511,,,,
Q5013368,,,1891,
Q4974630,,,1978,
Q29052734,,,,
Q5146887,,,1966,
Q109919626,,,2001,https://www.almaarif.com
Q448807,,,1971,https://nfts.co.uk
Q106411991,,,1948,
Q138777363,,,,https://utarki.ac.id
Q109912392,,,1978,https://www.stkipnganjuk.ac.id
Q109911912,,,2001,https://uniks.ac.id
Q8052280,,,2009,https://www.yeniyuzyil.edu.tr/
Q692194,,,1996,https://eiu.am
Q4235554,3536,,1949,
Q21100020,,,1978,https://www.npgc.in
Q6119482,,,1938,
Q12523307,,,1983,
Q1393265,5513,,1942,
Q3700286,8000,,1930,
